crop_path,video,frame,tag_idx,bead_idx,sam3_score
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag2_bead0.jpg,C0023.MP4,300,2,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag2_bead1.jpg,C0023.MP4,300,2,1,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag2_bead2.jpg,C0023.MP4,300,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag2_bead3.jpg,C0023.MP4,300,2,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag2_bead4.jpg,C0023.MP4,300,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag3_bead0.jpg,C0023.MP4,300,3,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag3_bead1.jpg,C0023.MP4,300,3,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag3_bead2.jpg,C0023.MP4,300,3,2,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag3_bead3.jpg,C0023.MP4,300,3,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag3_bead4.jpg,C0023.MP4,300,3,4,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag4_bead0.jpg,C0023.MP4,300,4,0,0.8828
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag4_bead1.jpg,C0023.MP4,300,4,1,0.8828
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag4_bead2.jpg,C0023.MP4,300,4,2,0.8516
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag4_bead3.jpg,C0023.MP4,300,4,3,0.8477
data\bead_crops\from_video_unlabeled\C0023_frame000300_tag4_bead4.jpg,C0023.MP4,300,4,4,0.793
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag0_bead0.jpg,C0023.MP4,325,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag0_bead1.jpg,C0023.MP4,325,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag0_bead2.jpg,C0023.MP4,325,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag0_bead3.jpg,C0023.MP4,325,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag0_bead4.jpg,C0023.MP4,325,0,4,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag1_bead0.jpg,C0023.MP4,325,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag1_bead1.jpg,C0023.MP4,325,1,1,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag1_bead2.jpg,C0023.MP4,325,1,2,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag1_bead3.jpg,C0023.MP4,325,1,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag1_bead4.jpg,C0023.MP4,325,1,4,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag2_bead0.jpg,C0023.MP4,325,2,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag2_bead1.jpg,C0023.MP4,325,2,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag2_bead2.jpg,C0023.MP4,325,2,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag2_bead3.jpg,C0023.MP4,325,2,3,0.918
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag2_bead4.jpg,C0023.MP4,325,2,4,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag3_bead0.jpg,C0023.MP4,325,3,0,0.8906
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag3_bead1.jpg,C0023.MP4,325,3,1,0.8789
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag3_bead2.jpg,C0023.MP4,325,3,2,0.8516
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag3_bead3.jpg,C0023.MP4,325,3,3,0.8477
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag3_bead4.jpg,C0023.MP4,325,3,4,0.8086
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag4_bead0.jpg,C0023.MP4,325,4,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag4_bead1.jpg,C0023.MP4,325,4,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag4_bead2.jpg,C0023.MP4,325,4,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag4_bead3.jpg,C0023.MP4,325,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000325_tag4_bead4.jpg,C0023.MP4,325,4,4,0.9297
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag0_bead0.jpg,C0023.MP4,350,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag0_bead1.jpg,C0023.MP4,350,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag0_bead2.jpg,C0023.MP4,350,0,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag0_bead3.jpg,C0023.MP4,350,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag0_bead4.jpg,C0023.MP4,350,0,4,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag1_bead0.jpg,C0023.MP4,350,1,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag1_bead1.jpg,C0023.MP4,350,1,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag1_bead2.jpg,C0023.MP4,350,1,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag1_bead3.jpg,C0023.MP4,350,1,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag1_bead4.jpg,C0023.MP4,350,1,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag2_bead0.jpg,C0023.MP4,350,2,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag2_bead1.jpg,C0023.MP4,350,2,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag2_bead2.jpg,C0023.MP4,350,2,2,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag2_bead3.jpg,C0023.MP4,350,2,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag2_bead4.jpg,C0023.MP4,350,2,4,0.8906
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag3_bead0.jpg,C0023.MP4,350,3,0,0.9102
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag3_bead1.jpg,C0023.MP4,350,3,1,0.9062
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag3_bead2.jpg,C0023.MP4,350,3,2,0.875
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag3_bead3.jpg,C0023.MP4,350,3,3,0.8633
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag3_bead4.jpg,C0023.MP4,350,3,4,0.8477
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag4_bead0.jpg,C0023.MP4,350,4,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag4_bead1.jpg,C0023.MP4,350,4,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag4_bead2.jpg,C0023.MP4,350,4,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag4_bead3.jpg,C0023.MP4,350,4,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000350_tag4_bead4.jpg,C0023.MP4,350,4,4,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag0_bead0.jpg,C0023.MP4,375,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag0_bead1.jpg,C0023.MP4,375,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag0_bead2.jpg,C0023.MP4,375,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag0_bead3.jpg,C0023.MP4,375,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag0_bead4.jpg,C0023.MP4,375,0,4,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag1_bead0.jpg,C0023.MP4,375,1,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag1_bead1.jpg,C0023.MP4,375,1,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag1_bead2.jpg,C0023.MP4,375,1,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag1_bead3.jpg,C0023.MP4,375,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag1_bead4.jpg,C0023.MP4,375,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag2_bead0.jpg,C0023.MP4,375,2,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag2_bead1.jpg,C0023.MP4,375,2,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag2_bead2.jpg,C0023.MP4,375,2,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag2_bead3.jpg,C0023.MP4,375,2,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag2_bead4.jpg,C0023.MP4,375,2,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag3_bead0.jpg,C0023.MP4,375,3,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag3_bead1.jpg,C0023.MP4,375,3,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag3_bead2.jpg,C0023.MP4,375,3,2,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag3_bead3.jpg,C0023.MP4,375,3,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag3_bead4.jpg,C0023.MP4,375,3,4,0.7891
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag4_bead0.jpg,C0023.MP4,375,4,0,0.875
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag4_bead1.jpg,C0023.MP4,375,4,1,0.8711
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag4_bead2.jpg,C0023.MP4,375,4,2,0.8438
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag4_bead3.jpg,C0023.MP4,375,4,3,0.8203
data\bead_crops\from_video_unlabeled\C0023_frame000375_tag4_bead4.jpg,C0023.MP4,375,4,4,0.8125
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag0_bead0.jpg,C0023.MP4,400,0,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag0_bead1.jpg,C0023.MP4,400,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag0_bead2.jpg,C0023.MP4,400,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag0_bead3.jpg,C0023.MP4,400,0,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag0_bead4.jpg,C0023.MP4,400,0,4,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag1_bead0.jpg,C0023.MP4,400,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag1_bead1.jpg,C0023.MP4,400,1,1,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag1_bead2.jpg,C0023.MP4,400,1,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag1_bead3.jpg,C0023.MP4,400,1,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag1_bead4.jpg,C0023.MP4,400,1,4,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag2_bead0.jpg,C0023.MP4,400,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag2_bead1.jpg,C0023.MP4,400,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag2_bead2.jpg,C0023.MP4,400,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag2_bead3.jpg,C0023.MP4,400,2,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag2_bead4.jpg,C0023.MP4,400,2,4,0.9219
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag3_bead0.jpg,C0023.MP4,400,3,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag3_bead1.jpg,C0023.MP4,400,3,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag3_bead2.jpg,C0023.MP4,400,3,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag3_bead3.jpg,C0023.MP4,400,3,3,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag3_bead4.jpg,C0023.MP4,400,3,4,0.8242
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag4_bead0.jpg,C0023.MP4,400,4,0,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag4_bead1.jpg,C0023.MP4,400,4,1,0.9141
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag4_bead2.jpg,C0023.MP4,400,4,2,0.8867
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag4_bead3.jpg,C0023.MP4,400,4,3,0.8789
data\bead_crops\from_video_unlabeled\C0023_frame000400_tag4_bead4.jpg,C0023.MP4,400,4,4,0.8477
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag0_bead0.jpg,C0023.MP4,425,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag0_bead1.jpg,C0023.MP4,425,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag0_bead2.jpg,C0023.MP4,425,0,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag0_bead3.jpg,C0023.MP4,425,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag0_bead4.jpg,C0023.MP4,425,0,4,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag1_bead0.jpg,C0023.MP4,425,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag1_bead1.jpg,C0023.MP4,425,1,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag1_bead2.jpg,C0023.MP4,425,1,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag1_bead3.jpg,C0023.MP4,425,1,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag1_bead4.jpg,C0023.MP4,425,1,4,0.9297
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag2_bead0.jpg,C0023.MP4,425,2,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag2_bead1.jpg,C0023.MP4,425,2,1,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag2_bead2.jpg,C0023.MP4,425,2,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag2_bead3.jpg,C0023.MP4,425,2,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag2_bead4.jpg,C0023.MP4,425,2,4,0.8203
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag3_bead0.jpg,C0023.MP4,425,3,0,0.8477
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag3_bead1.jpg,C0023.MP4,425,3,1,0.8398
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag3_bead2.jpg,C0023.MP4,425,3,2,0.8203
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag3_bead3.jpg,C0023.MP4,425,3,3,0.793
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag3_bead4.jpg,C0023.MP4,425,3,4,0.7773
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag4_bead0.jpg,C0023.MP4,425,4,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag4_bead1.jpg,C0023.MP4,425,4,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag4_bead2.jpg,C0023.MP4,425,4,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag4_bead3.jpg,C0023.MP4,425,4,3,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000425_tag4_bead4.jpg,C0023.MP4,425,4,4,0.918
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag0_bead0.jpg,C0023.MP4,450,0,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag0_bead1.jpg,C0023.MP4,450,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag0_bead2.jpg,C0023.MP4,450,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag0_bead3.jpg,C0023.MP4,450,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag0_bead4.jpg,C0023.MP4,450,0,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag1_bead0.jpg,C0023.MP4,450,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag1_bead1.jpg,C0023.MP4,450,1,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag1_bead2.jpg,C0023.MP4,450,1,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag1_bead3.jpg,C0023.MP4,450,1,3,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag1_bead4.jpg,C0023.MP4,450,1,4,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag2_bead0.jpg,C0023.MP4,450,2,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag2_bead1.jpg,C0023.MP4,450,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag2_bead2.jpg,C0023.MP4,450,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag2_bead3.jpg,C0023.MP4,450,2,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag2_bead4.jpg,C0023.MP4,450,2,4,0.918
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag3_bead0.jpg,C0023.MP4,450,3,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag3_bead1.jpg,C0023.MP4,450,3,1,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag3_bead2.jpg,C0023.MP4,450,3,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag3_bead3.jpg,C0023.MP4,450,3,3,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag3_bead4.jpg,C0023.MP4,450,3,4,0.8281
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag4_bead0.jpg,C0023.MP4,450,4,0,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag4_bead1.jpg,C0023.MP4,450,4,1,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag4_bead2.jpg,C0023.MP4,450,4,2,0.8711
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag4_bead3.jpg,C0023.MP4,450,4,3,0.8672
data\bead_crops\from_video_unlabeled\C0023_frame000450_tag4_bead4.jpg,C0023.MP4,450,4,4,0.8516
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag0_bead0.jpg,C0023.MP4,475,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag0_bead1.jpg,C0023.MP4,475,0,1,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag0_bead2.jpg,C0023.MP4,475,0,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag0_bead3.jpg,C0023.MP4,475,0,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag0_bead4.jpg,C0023.MP4,475,0,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag1_bead0.jpg,C0023.MP4,475,1,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag1_bead1.jpg,C0023.MP4,475,1,1,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag1_bead2.jpg,C0023.MP4,475,1,2,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag1_bead3.jpg,C0023.MP4,475,1,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag1_bead4.jpg,C0023.MP4,475,1,4,0.9102
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag2_bead0.jpg,C0023.MP4,475,2,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag2_bead1.jpg,C0023.MP4,475,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag2_bead2.jpg,C0023.MP4,475,2,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag2_bead3.jpg,C0023.MP4,475,2,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag2_bead4.jpg,C0023.MP4,475,2,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag3_bead0.jpg,C0023.MP4,475,3,0,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag3_bead1.jpg,C0023.MP4,475,3,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag3_bead2.jpg,C0023.MP4,475,3,2,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag3_bead3.jpg,C0023.MP4,475,3,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag3_bead4.jpg,C0023.MP4,475,3,4,0.8984
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag4_bead0.jpg,C0023.MP4,475,4,0,0.8867
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag4_bead1.jpg,C0023.MP4,475,4,1,0.8828
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag4_bead2.jpg,C0023.MP4,475,4,2,0.8633
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag4_bead3.jpg,C0023.MP4,475,4,3,0.8594
data\bead_crops\from_video_unlabeled\C0023_frame000475_tag4_bead4.jpg,C0023.MP4,475,4,4,0.832
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag0_bead0.jpg,C0023.MP4,500,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag0_bead1.jpg,C0023.MP4,500,0,1,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag0_bead2.jpg,C0023.MP4,500,0,2,0.9492
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag0_bead3.jpg,C0023.MP4,500,0,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag0_bead4.jpg,C0023.MP4,500,0,4,0.9297
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag1_bead0.jpg,C0023.MP4,500,1,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag1_bead1.jpg,C0023.MP4,500,1,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag1_bead2.jpg,C0023.MP4,500,1,2,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag1_bead3.jpg,C0023.MP4,500,1,3,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag1_bead4.jpg,C0023.MP4,500,1,4,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag2_bead0.jpg,C0023.MP4,500,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag2_bead1.jpg,C0023.MP4,500,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag2_bead2.jpg,C0023.MP4,500,2,2,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag2_bead3.jpg,C0023.MP4,500,2,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag2_bead4.jpg,C0023.MP4,500,2,4,0.9102
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag3_bead0.jpg,C0023.MP4,500,3,0,0.9727
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag3_bead1.jpg,C0023.MP4,500,3,1,0.9688
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag3_bead2.jpg,C0023.MP4,500,3,2,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag3_bead3.jpg,C0023.MP4,500,3,3,0.9336
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag3_bead4.jpg,C0023.MP4,500,3,4,0.8711
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag4_bead0.jpg,C0023.MP4,500,4,0,0.8398
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag4_bead1.jpg,C0023.MP4,500,4,1,0.8359
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag4_bead2.jpg,C0023.MP4,500,4,2,0.8203
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag4_bead3.jpg,C0023.MP4,500,4,3,0.8164
data\bead_crops\from_video_unlabeled\C0023_frame000500_tag4_bead4.jpg,C0023.MP4,500,4,4,0.7773
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag0_bead0.jpg,C0023.MP4,525,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag0_bead1.jpg,C0023.MP4,525,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag0_bead2.jpg,C0023.MP4,525,0,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag0_bead3.jpg,C0023.MP4,525,0,3,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag0_bead4.jpg,C0023.MP4,525,0,4,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag1_bead0.jpg,C0023.MP4,525,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag1_bead1.jpg,C0023.MP4,525,1,1,0.9609
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag1_bead2.jpg,C0023.MP4,525,1,2,0.9453
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag1_bead3.jpg,C0023.MP4,525,1,3,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag1_bead4.jpg,C0023.MP4,525,1,4,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag2_bead0.jpg,C0023.MP4,525,2,0,0.957
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag2_bead1.jpg,C0023.MP4,525,2,1,0.9414
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag2_bead2.jpg,C0023.MP4,525,2,2,0.9375
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag2_bead3.jpg,C0023.MP4,525,2,3,0.9258
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag2_bead4.jpg,C0023.MP4,525,2,4,0.9062
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag3_bead0.jpg,C0023.MP4,525,3,0,0.8945
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag3_bead1.jpg,C0023.MP4,525,3,1,0.8945
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag3_bead2.jpg,C0023.MP4,525,3,2,0.875
data\bead_crops\from_video_unlabeled\C0023_frame000525_tag3_bead3.jpg,C0023.MP4,525,3,3,0.875
