crop_path,digit,rotation_deg
data\bead_crops\from_video_dedup\C0023_frame002800_tag2_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame002800_tag2_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame002800_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002750_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002875_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002750_tag2_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002775_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002775_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002825_tag3_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag4_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002875_tag0_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame003350_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame002800_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002800_tag3_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002875_tag4_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame002875_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002825_tag3_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame002950_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002825_tag3_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002825_tag4_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame002850_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002850_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag4_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002850_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002875_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003000_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003775_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003000_tag4_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003050_tag4_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag4_bead0.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag3_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame002900_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003025_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003025_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003000_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag3_bead0.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003050_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002925_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame002950_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003025_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag2_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame002975_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003775_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003725_tag1_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame003725_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003200_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003000_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003050_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003025_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003125_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003075_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003075_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003100_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003050_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003075_tag2_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003150_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003100_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003150_tag3_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame003150_tag3_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003175_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003450_tag3_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003125_tag4_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003150_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003250_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003250_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003175_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003175_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003200_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003275_tag4_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003225_tag2_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003225_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003200_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003250_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003225_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag5_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003250_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003275_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003275_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003325_tag2_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003350_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003350_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003350_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003375_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003525_tag1_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003450_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003500_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003400_tag3_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag4_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003550_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag4_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003450_tag3_bead3.jpg,,
data\bead_crops\from_video_dedup\C0023_frame003625_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003425_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag2_bead1.jpg,,
data\bead_crops\from_video_dedup\C0023_frame004025_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003500_tag1_bead1.jpg,,
data\bead_crops\from_video_dedup\C0023_frame003500_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame003500_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003500_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003500_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003525_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003525_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003525_tag4_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003725_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003625_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag4_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003575_tag4_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003600_tag0_bead1.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003625_tag3_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag4_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003625_tag3_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003625_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003675_tag4_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame003800_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag4_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003675_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003650_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003675_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003675_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003800_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003800_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003725_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003750_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003675_tag3_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003800_tag3_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003850_tag0_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame003850_tag0_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003775_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003775_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003725_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003825_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag0_bead0.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003775_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003750_tag3_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003875_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003825_tag2_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame003825_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003850_tag4_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag3_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003850_tag0_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003950_tag2_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag2_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003875_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame003875_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame003875_tag3_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003900_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag4_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag1_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame003925_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame003975_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame003950_tag3_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame003950_tag4_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag4_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag4_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004050_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004000_tag4_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004025_tag2_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004050_tag4_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004050_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004075_tag0_bead3.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004050_tag2_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag1_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004075_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004075_tag2_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004075_tag2_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004100_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag3_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag3_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004125_tag4_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004175_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004150_tag4_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004175_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004175_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004175_tag1_bead4.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004175_tag3_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag1_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag1_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004200_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag2_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag4_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004225_tag4_bead4.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004250_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004250_tag3_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004250_tag3_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004375_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004300_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag4_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag4_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004275_tag4_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004325_tag2_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004300_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004325_tag0_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004350_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004475_tag3_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004500_tag3_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004300_tag3_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004300_tag3_bead3.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004550_tag1_bead4.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004325_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004425_tag5_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame004475_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004350_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004350_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004350_tag2_bead2.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004375_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004375_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004525_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004375_tag4_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004375_tag4_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004450_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004525_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004650_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0023_frame004625_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0023_frame004450_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004450_tag3_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0023_frame004475_tag2_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame004475_tag3_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004500_tag4_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004500_tag4_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004525_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004550_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004550_tag1_bead3.jpg,7,0
data\bead_crops\from_video_dedup\C0023_frame004525_tag4_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004550_tag2_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag3_bead4.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004550_tag4_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag1_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag1_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag2_bead1.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004575_tag3_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004825_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004600_tag2_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004600_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame004750_tag3_bead2.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame004625_tag3_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004675_tag4_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0023_frame004650_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0023_frame004650_tag0_bead2.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004750_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0023_frame004650_tag2_bead0.jpg,2,0
