crop_path,pred_text,score
data\bead_crops\from_video_dedup\C0023_frame000575_tag4_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame000400_tag2_bead1.jpg,?,0.1693
data\bead_crops\from_video_dedup\C0023_frame000400_tag3_bead3.jpg,C,0.2934
data\bead_crops\from_video_dedup\C0023_frame000400_tag3_bead4.jpg,2,0.0599
data\bead_crops\from_video_dedup\C0023_frame000400_tag4_bead0.jpg,2,0.2248
data\bead_crops\from_video_dedup\C0023_frame000425_tag2_bead1.jpg,6,0.3856
data\bead_crops\from_video_dedup\C0023_frame000425_tag2_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame000450_tag4_bead4.jpg,?,0.1051
data\bead_crops\from_video_dedup\C0023_frame000450_tag0_bead1.jpg,?,0.166
data\bead_crops\from_video_dedup\C0023_frame000475_tag0_bead3.jpg,@,0.1451
data\bead_crops\from_video_dedup\C0023_frame000450_tag0_bead2.jpg,®,0.1706
data\bead_crops\from_video_dedup\C0023_frame000450_tag2_bead1.jpg,0,0.5652
data\bead_crops\from_video_dedup\C0023_frame000500_tag0_bead2.jpg,Q,0.337
data\bead_crops\from_video_dedup\C0023_frame000450_tag3_bead4.jpg,V,0.1074
data\bead_crops\from_video_dedup\C0023_frame000600_tag1_bead0.jpg,0,0.1254
data\bead_crops\from_video_dedup\C0023_frame000625_tag1_bead1.jpg,Q,0.474
data\bead_crops\from_video_dedup\C0023_frame000800_tag4_bead2.jpg,0,0.1899
data\bead_crops\from_video_dedup\C0023_frame000500_tag0_bead0.jpg,O,0.1202
data\bead_crops\from_video_dedup\C0023_frame000500_tag0_bead3.jpg,0,0.4468
data\bead_crops\from_video_dedup\C0023_frame000475_tag3_bead0.jpg,C,0.1271
data\bead_crops\from_video_dedup\C0023_frame000475_tag3_bead4.jpg,y,0.088
data\bead_crops\from_video_dedup\C0023_frame000525_tag3_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame000575_tag4_bead4.jpg,X,0.0629
data\bead_crops\from_video_dedup\C0023_frame000800_tag4_bead3.jpg,@,0.0898
data\bead_crops\from_video_dedup\C0023_frame000500_tag3_bead4.jpg,V,0.1166
data\bead_crops\from_video_dedup\C0023_frame000600_tag1_bead4.jpg,2,0.0932
data\bead_crops\from_video_dedup\C0023_frame000600_tag3_bead1.jpg,Q,0.195
data\bead_crops\from_video_dedup\C0023_frame000800_tag3_bead0.jpg,Q,0.1939
data\bead_crops\from_video_dedup\C0023_frame000525_tag3_bead3.jpg,O,0.2707
data\bead_crops\from_video_dedup\C0023_frame000575_tag1_bead1.jpg,0,0.3695
data\bead_crops\from_video_dedup\C0023_frame000600_tag3_bead4.jpg,0,0.6045
data\bead_crops\from_video_dedup\C0023_frame000600_tag1_bead1.jpg,?,0.1121
data\bead_crops\from_video_dedup\C0023_frame000550_tag3_bead0.jpg,®,0.148
data\bead_crops\from_video_dedup\C0023_frame000550_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame000550_tag4_bead1.jpg,2,0.1852
data\bead_crops\from_video_dedup\C0023_frame000600_tag3_bead3.jpg,0,0.3868
data\bead_crops\from_video_dedup\C0023_frame000600_tag1_bead2.jpg,®,0.1667
data\bead_crops\from_video_dedup\C0023_frame000600_tag1_bead3.jpg,四,0.0805
data\bead_crops\from_video_dedup\C0023_frame000575_tag3_bead1.jpg,6,0.5035
data\bead_crops\from_video_dedup\C0023_frame000575_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001075_tag3_bead1.jpg,2,0.2728
data\bead_crops\from_video_dedup\C0023_frame000600_tag2_bead4.jpg,Y,0.0693
data\bead_crops\from_video_dedup\C0023_frame000625_tag3_bead4.jpg,V,0.0869
data\bead_crops\from_video_dedup\C0023_frame000800_tag3_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame000650_tag3_bead4.jpg,V,0.0859
data\bead_crops\from_video_dedup\C0023_frame000700_tag4_bead4.jpg,X,0.1483
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead0.jpg,?,0.1312
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead1.jpg,0,0.5145
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead2.jpg,Q,0.4471
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead3.jpg,0,0.2759
data\bead_crops\from_video_dedup\C0023_frame000725_tag0_bead4.jpg,0,0.6962
data\bead_crops\from_video_dedup\C0023_frame000675_tag3_bead4.jpg,Y,0.1025
data\bead_crops\from_video_dedup\C0023_frame000800_tag4_bead1.jpg,Q,0.371
data\bead_crops\from_video_dedup\C0023_frame000700_tag3_bead0.jpg,C,0.1443
data\bead_crops\from_video_dedup\C0023_frame000700_tag3_bead4.jpg,V,0.0997
data\bead_crops\from_video_dedup\C0023_frame000725_tag3_bead4.jpg,Y,0.1585
data\bead_crops\from_video_dedup\C0023_frame000750_tag0_bead0.jpg,?,0.1255
data\bead_crops\from_video_dedup\C0023_frame000750_tag3_bead4.jpg,Y,0.1705
data\bead_crops\from_video_dedup\C0023_frame001050_tag3_bead3.jpg,O,0.2291
data\bead_crops\from_video_dedup\C0023_frame000800_tag3_bead4.jpg,2,0.186
data\bead_crops\from_video_dedup\C0023_frame000800_tag0_bead4.jpg,0,0.481
data\bead_crops\from_video_dedup\C0023_frame000900_tag3_bead4.jpg,y,0.0898
data\bead_crops\from_video_dedup\C0023_frame000800_tag2_bead4.jpg,V,0.063
data\bead_crops\from_video_dedup\C0023_frame000850_tag4_bead4.jpg,0,0.7084
data\bead_crops\from_video_dedup\C0023_frame000850_tag1_bead1.jpg,Q,0.2806
data\bead_crops\from_video_dedup\C0023_frame000850_tag2_bead4.jpg,Y,0.0765
data\bead_crops\from_video_dedup\C0023_frame000950_tag0_bead1.jpg,O,0.1715
data\bead_crops\from_video_dedup\C0023_frame000875_tag0_bead0.jpg,®,0.1312
data\bead_crops\from_video_dedup\C0023_frame000950_tag0_bead2.jpg,0,0.2104
data\bead_crops\from_video_dedup\C0023_frame001150_tag4_bead0.jpg,G,0.1502
data\bead_crops\from_video_dedup\C0023_frame000875_tag4_bead4.jpg,X,0.0997
data\bead_crops\from_video_dedup\C0023_frame001025_tag1_bead3.jpg,Q,0.3471
data\bead_crops\from_video_dedup\C0023_frame000950_tag2_bead0.jpg,?,0.1062
data\bead_crops\from_video_dedup\C0023_frame000900_tag2_bead1.jpg,®,0.1089
data\bead_crops\from_video_dedup\C0023_frame000950_tag0_bead0.jpg,9,0.1569
data\bead_crops\from_video_dedup\C0023_frame000975_tag4_bead1.jpg,C,0.1444
data\bead_crops\from_video_dedup\C0023_frame001000_tag0_bead4.jpg,0,0.4598
data\bead_crops\from_video_dedup\C0023_frame000925_tag1_bead0.jpg,o,0.1275
data\bead_crops\from_video_dedup\C0023_frame000925_tag2_bead0.jpg,Q,0.4936
data\bead_crops\from_video_dedup\C0023_frame001000_tag2_bead4.jpg,@,0.0744
data\bead_crops\from_video_dedup\C0023_frame000975_tag3_bead4.jpg,X,0.1812
data\bead_crops\from_video_dedup\C0023_frame000950_tag3_bead4.jpg,7,0.1163
data\bead_crops\from_video_dedup\C0023_frame000975_tag3_bead1.jpg,C,0.0672
data\bead_crops\from_video_dedup\C0023_frame000975_tag0_bead0.jpg,0,0.1227
data\bead_crops\from_video_dedup\C0023_frame001000_tag2_bead1.jpg,0,0.1868
data\bead_crops\from_video_dedup\C0023_frame001250_tag0_bead0.jpg,C,0.1402
data\bead_crops\from_video_dedup\C0023_frame000975_tag2_bead4.jpg,7,0.1074
data\bead_crops\from_video_dedup\C0023_frame001025_tag1_bead1.jpg,9,0.2776
data\bead_crops\from_video_dedup\C0023_frame001150_tag2_bead0.jpg,9,0.3595
data\bead_crops\from_video_dedup\C0023_frame001025_tag1_bead2.jpg,C,0.1299
data\bead_crops\from_video_dedup\C0023_frame001000_tag2_bead2.jpg,O,0.0725
data\bead_crops\from_video_dedup\C0023_frame001000_tag2_bead3.jpg,P,0.1177
data\bead_crops\from_video_dedup\C0023_frame001000_tag3_bead1.jpg,6,0.2534
data\bead_crops\from_video_dedup\C0023_frame001000_tag3_bead4.jpg,7,0.0857
data\bead_crops\from_video_dedup\C0023_frame001025_tag0_bead2.jpg,0,0.1446
data\bead_crops\from_video_dedup\C0023_frame001075_tag1_bead4.jpg,0,0.4767
data\bead_crops\from_video_dedup\C0023_frame001025_tag2_bead4.jpg,7,0.0632
data\bead_crops\from_video_dedup\C0023_frame001050_tag3_bead4.jpg,2,0.0869
data\bead_crops\from_video_dedup\C0023_frame001050_tag2_bead4.jpg,V,0.0699
data\bead_crops\from_video_dedup\C0023_frame001050_tag3_bead0.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001325_tag2_bead0.jpg,0,0.3843
data\bead_crops\from_video_dedup\C0023_frame001325_tag2_bead1.jpg,O,0.5601
data\bead_crops\from_video_dedup\C0023_frame001100_tag4_bead3.jpg,Q,0.0494
data\bead_crops\from_video_dedup\C0023_frame001125_tag3_bead0.jpg,0,0.1341
data\bead_crops\from_video_dedup\C0023_frame001075_tag0_bead2.jpg,0,0.1648
data\bead_crops\from_video_dedup\C0023_frame001175_tag1_bead3.jpg,P,0.2381
data\bead_crops\from_video_dedup\C0023_frame001150_tag2_bead1.jpg,?,0.2715
data\bead_crops\from_video_dedup\C0023_frame001175_tag3_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001125_tag0_bead0.jpg,0,0.1115
data\bead_crops\from_video_dedup\C0023_frame001150_tag1_bead1.jpg,@,0.106
data\bead_crops\from_video_dedup\C0023_frame001100_tag1_bead3.jpg,Q,0.3688
data\bead_crops\from_video_dedup\C0023_frame001250_tag0_bead3.jpg,o,0.3056
data\bead_crops\from_video_dedup\C0023_frame001150_tag4_bead1.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001150_tag2_bead2.jpg,C,0.1724
data\bead_crops\from_video_dedup\C0023_frame001150_tag2_bead4.jpg,0,0.4119
data\bead_crops\from_video_dedup\C0023_frame001125_tag3_bead1.jpg,0,0.1155
data\bead_crops\from_video_dedup\C0023_frame001150_tag4_bead3.jpg,o,0.2185
data\bead_crops\from_video_dedup\C0023_frame001150_tag4_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001150_tag2_bead3.jpg,O,0.2361
data\bead_crops\from_video_dedup\C0023_frame001200_tag2_bead0.jpg,9,0.216
data\bead_crops\from_video_dedup\C0023_frame001200_tag3_bead0.jpg,6,0.4105
data\bead_crops\from_video_dedup\C0023_frame001175_tag4_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001200_tag0_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001250_tag3_bead2.jpg,?,0.2251
data\bead_crops\from_video_dedup\C0023_frame001225_tag4_bead2.jpg,2,0.2708
data\bead_crops\from_video_dedup\C0023_frame001200_tag4_bead2.jpg,C,0.4026
data\bead_crops\from_video_dedup\C0023_frame001225_tag4_bead3.jpg,ro,0.3142
data\bead_crops\from_video_dedup\C0023_frame001250_tag1_bead0.jpg,0,0.1223
data\bead_crops\from_video_dedup\C0023_frame001325_tag4_bead2.jpg,0,0.1413
data\bead_crops\from_video_dedup\C0023_frame001250_tag1_bead3.jpg,P,0.3016
data\bead_crops\from_video_dedup\C0023_frame001250_tag1_bead1.jpg,®,0.2063
data\bead_crops\from_video_dedup\C0023_frame001225_tag1_bead1.jpg,6,0.2467
data\bead_crops\from_video_dedup\C0023_frame001225_tag1_bead2.jpg,?,0.2204
data\bead_crops\from_video_dedup\C0023_frame001225_tag1_bead4.jpg,0,0.2147
data\bead_crops\from_video_dedup\C0023_frame001225_tag4_bead0.jpg,Q,0.2429
data\bead_crops\from_video_dedup\C0023_frame001225_tag4_bead1.jpg,C,0.123
data\bead_crops\from_video_dedup\C0023_frame001225_tag4_bead4.jpg,O,0.2004
data\bead_crops\from_video_dedup\C0023_frame001250_tag0_bead1.jpg,6,0.3964
data\bead_crops\from_video_dedup\C0023_frame001250_tag0_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001250_tag2_bead0.jpg,C,0.3303
data\bead_crops\from_video_dedup\C0023_frame001250_tag2_bead1.jpg,O,0.0758
data\bead_crops\from_video_dedup\C0023_frame001250_tag2_bead2.jpg,2,0.2533
data\bead_crops\from_video_dedup\C0023_frame001250_tag2_bead3.jpg,no,0.3169
data\bead_crops\from_video_dedup\C0023_frame001250_tag2_bead4.jpg,o,0.2094
data\bead_crops\from_video_dedup\C0023_frame001250_tag3_bead0.jpg,?,0.2948
data\bead_crops\from_video_dedup\C0023_frame001275_tag0_bead2.jpg,0,0.0757
data\bead_crops\from_video_dedup\C0023_frame001400_tag1_bead0.jpg,3,0.1906
data\bead_crops\from_video_dedup\C0023_frame001275_tag3_bead3.jpg,0,0.2462
data\bead_crops\from_video_dedup\C0023_frame001300_tag1_bead4.jpg,o,0.4425
data\bead_crops\from_video_dedup\C0023_frame001375_tag3_bead4.jpg,7,0.066
data\bead_crops\from_video_dedup\C0023_frame001325_tag1_bead1.jpg,C,0.3133
data\bead_crops\from_video_dedup\C0023_frame001575_tag2_bead1.jpg,?,0.2257
data\bead_crops\from_video_dedup\C0023_frame001300_tag1_bead3.jpg,0,0.2684
data\bead_crops\from_video_dedup\C0023_frame001600_tag2_bead4.jpg,O,0.1427
data\bead_crops\from_video_dedup\C0023_frame001400_tag3_bead0.jpg,6,0.2477
data\bead_crops\from_video_dedup\C0023_frame001350_tag2_bead3.jpg,Q,0.211
data\bead_crops\from_video_dedup\C0023_frame001325_tag1_bead0.jpg,®,0.0752
data\bead_crops\from_video_dedup\C0023_frame001325_tag1_bead3.jpg,0,0.1747
data\bead_crops\from_video_dedup\C0023_frame001325_tag1_bead4.jpg,2o,0.4212
data\bead_crops\from_video_dedup\C0023_frame001350_tag1_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001325_tag3_bead1.jpg,6,0.1546
data\bead_crops\from_video_dedup\C0023_frame001450_tag1_bead2.jpg,P,0.2403
data\bead_crops\from_video_dedup\C0023_frame001375_tag1_bead2.jpg,0,0.1155
data\bead_crops\from_video_dedup\C0023_frame001375_tag1_bead0.jpg,0,0.1335
data\bead_crops\from_video_dedup\C0023_frame001350_tag1_bead0.jpg,一,0.1671
data\bead_crops\from_video_dedup\C0023_frame001500_tag0_bead0.jpg,0,0.3299
data\bead_crops\from_video_dedup\C0023_frame001350_tag1_bead2.jpg,0,0.2418
data\bead_crops\from_video_dedup\C0023_frame001350_tag1_bead3.jpg,O,0.5662
data\bead_crops\from_video_dedup\C0023_frame001375_tag4_bead2.jpg,0,0.2468
data\bead_crops\from_video_dedup\C0023_frame001750_tag0_bead2.jpg,O,0.5094
data\bead_crops\from_video_dedup\C0023_frame001525_tag2_bead2.jpg,O,0.2134
data\bead_crops\from_video_dedup\C0023_frame001375_tag0_bead3.jpg,0,0.0574
data\bead_crops\from_video_dedup\C0023_frame001450_tag3_bead1.jpg,0,0.1838
data\bead_crops\from_video_dedup\C0023_frame001550_tag3_bead4.jpg,o,0.5211
data\bead_crops\from_video_dedup\C0023_frame001525_tag0_bead0.jpg,0,0.1851
data\bead_crops\from_video_dedup\C0023_frame001450_tag1_bead4.jpg,@,0.1905
data\bead_crops\from_video_dedup\C0023_frame001375_tag2_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001575_tag1_bead0.jpg,?,0.1979
data\bead_crops\from_video_dedup\C0023_frame001400_tag0_bead1.jpg,6,0.2602
data\bead_crops\from_video_dedup\C0023_frame001400_tag1_bead3.jpg,0,0.0694
data\bead_crops\from_video_dedup\C0023_frame001450_tag4_bead1.jpg,6,0.1756
data\bead_crops\from_video_dedup\C0023_frame001425_tag4_bead1.jpg,O,0.1552
data\bead_crops\from_video_dedup\C0023_frame001575_tag0_bead2.jpg,@,0.1465
data\bead_crops\from_video_dedup\C0023_frame001450_tag1_bead0.jpg,0,0.1095
data\bead_crops\from_video_dedup\C0023_frame001575_tag0_bead1.jpg,0,0.2338
data\bead_crops\from_video_dedup\C0023_frame001500_tag0_bead2.jpg,0,0.1816
data\bead_crops\from_video_dedup\C0023_frame001575_tag1_bead3.jpg,Q,0.2996
data\bead_crops\from_video_dedup\C0023_frame001475_tag2_bead3.jpg,9,0.1944
data\bead_crops\from_video_dedup\C0023_frame001575_tag1_bead1.jpg,6,0.137
data\bead_crops\from_video_dedup\C0023_frame001575_tag1_bead2.jpg,O,0.1634
data\bead_crops\from_video_dedup\C0023_frame001750_tag0_bead0.jpg,C,0.132
data\bead_crops\from_video_dedup\C0023_frame001500_tag0_bead1.jpg,一,0.1744
data\bead_crops\from_video_dedup\C0023_frame001525_tag2_bead0.jpg,3,0.1156
data\bead_crops\from_video_dedup\C0023_frame001575_tag1_bead4.jpg,O,0.0879
data\bead_crops\from_video_dedup\C0023_frame001850_tag2_bead4.jpg,@,0.1398
data\bead_crops\from_video_dedup\C0023_frame001525_tag1_bead4.jpg,e,0.0482
data\bead_crops\from_video_dedup\C0023_frame001550_tag0_bead2.jpg,@,0.0689
data\bead_crops\from_video_dedup\C0023_frame001550_tag3_bead0.jpg,®,0.1375
data\bead_crops\from_video_dedup\C0023_frame001550_tag4_bead4.jpg,?,0.0775
data\bead_crops\from_video_dedup\C0023_frame001575_tag0_bead0.jpg,0,0.1511
data\bead_crops\from_video_dedup\C0023_frame001575_tag2_bead3.jpg,8,0.1109
data\bead_crops\from_video_dedup\C0023_frame001575_tag3_bead0.jpg,0,0.3471
data\bead_crops\from_video_dedup\C0023_frame001575_tag3_bead1.jpg,0,0.2522
data\bead_crops\from_video_dedup\C0023_frame001575_tag3_bead2.jpg,0,0.1838
data\bead_crops\from_video_dedup\C0023_frame001575_tag3_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001600_tag0_bead4.jpg,r,0.0684
data\bead_crops\from_video_dedup\C0023_frame001600_tag2_bead0.jpg,?,0.2638
data\bead_crops\from_video_dedup\C0023_frame001600_tag2_bead1.jpg,6,0.0903
data\bead_crops\from_video_dedup\C0023_frame001725_tag2_bead1.jpg,O,0.1225
data\bead_crops\from_video_dedup\C0023_frame001725_tag2_bead2.jpg,O,0.2094
data\bead_crops\from_video_dedup\C0023_frame001750_tag3_bead2.jpg,0,0.3732
data\bead_crops\from_video_dedup\C0023_frame001775_tag2_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001650_tag2_bead3.jpg,8,0.2077
data\bead_crops\from_video_dedup\C0023_frame001725_tag4_bead2.jpg,O,0.1768
data\bead_crops\from_video_dedup\C0023_frame001750_tag4_bead4.jpg,TO,0.4121
data\bead_crops\from_video_dedup\C0023_frame001650_tag0_bead4.jpg,0,0.0554
data\bead_crops\from_video_dedup\C0023_frame001625_tag3_bead1.jpg,子,0.0957
data\bead_crops\from_video_dedup\C0023_frame001775_tag2_bead0.jpg,0,0.3719
data\bead_crops\from_video_dedup\C0023_frame001675_tag2_bead0.jpg,o,0.1928
data\bead_crops\from_video_dedup\C0023_frame001750_tag4_bead1.jpg,?,0.2071
data\bead_crops\from_video_dedup\C0023_frame001775_tag3_bead1.jpg,9,0.2336
data\bead_crops\from_video_dedup\C0023_frame001750_tag0_bead4.jpg,C,0.2778
data\bead_crops\from_video_dedup\C0023_frame001775_tag2_bead1.jpg,C,0.1028
data\bead_crops\from_video_dedup\C0023_frame001675_tag3_bead1.jpg,0,0.3143
data\bead_crops\from_video_dedup\C0023_frame001725_tag4_bead3.jpg,8,0.1603
data\bead_crops\from_video_dedup\C0023_frame001750_tag4_bead0.jpg,3,0.3003
data\bead_crops\from_video_dedup\C0023_frame001700_tag1_bead3.jpg,8,0.1392
data\bead_crops\from_video_dedup\C0023_frame001750_tag0_bead1.jpg,0,0.2314
data\bead_crops\from_video_dedup\C0023_frame001700_tag3_bead2.jpg,S,0.1749
data\bead_crops\from_video_dedup\C0023_frame001725_tag0_bead1.jpg,?,0.1156
data\bead_crops\from_video_dedup\C0023_frame001725_tag0_bead2.jpg,@,0.1263
data\bead_crops\from_video_dedup\C0023_frame001800_tag4_bead0.jpg,®,0.2553
data\bead_crops\from_video_dedup\C0023_frame001750_tag2_bead1.jpg,9,0.3056
data\bead_crops\from_video_dedup\C0023_frame001800_tag4_bead2.jpg,S,0.1245
data\bead_crops\from_video_dedup\C0023_frame001750_tag4_bead2.jpg,O,0.2265
data\bead_crops\from_video_dedup\C0023_frame001750_tag4_bead3.jpg,8,0.0989
data\bead_crops\from_video_dedup\C0023_frame001825_tag0_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001825_tag0_bead4.jpg,O,0.4619
data\bead_crops\from_video_dedup\C0023_frame001825_tag0_bead3.jpg,C,0.5196
data\bead_crops\from_video_dedup\C0023_frame001850_tag2_bead0.jpg,o,0.1546
data\bead_crops\from_video_dedup\C0023_frame001850_tag4_bead2.jpg,Q,0.2548
data\bead_crops\from_video_dedup\C0023_frame001925_tag0_bead2.jpg,0,0.1365
data\bead_crops\from_video_dedup\C0023_frame001850_tag3_bead4.jpg,o,0.523
data\bead_crops\from_video_dedup\C0023_frame001875_tag3_bead0.jpg,3,0.2013
data\bead_crops\from_video_dedup\C0023_frame001850_tag3_bead2.jpg,0,0.1728
data\bead_crops\from_video_dedup\C0023_frame001800_tag1_bead3.jpg,P,0.2381
data\bead_crops\from_video_dedup\C0023_frame001800_tag2_bead0.jpg,®,0.1774
data\bead_crops\from_video_dedup\C0023_frame001850_tag1_bead0.jpg,0,0.4298
data\bead_crops\from_video_dedup\C0023_frame001800_tag4_bead1.jpg,9,0.3105
data\bead_crops\from_video_dedup\C0023_frame001850_tag2_bead2.jpg,0,0.1116
data\bead_crops\from_video_dedup\C0023_frame001825_tag3_bead2.jpg,O,0.0751
data\bead_crops\from_video_dedup\C0023_frame001850_tag1_bead1.jpg,O,0.3213
data\bead_crops\from_video_dedup\C0023_frame001925_tag0_bead1.jpg,0,0.1292
data\bead_crops\from_video_dedup\C0023_frame001850_tag4_bead1.jpg,?,0.1842
data\bead_crops\from_video_dedup\C0023_frame002325_tag2_bead1.jpg,O,0.1795
data\bead_crops\from_video_dedup\C0023_frame001875_tag2_bead1.jpg,0,0.4091
data\bead_crops\from_video_dedup\C0023_frame001925_tag2_bead4.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001950_tag0_bead4.jpg,0,0.4796
data\bead_crops\from_video_dedup\C0023_frame001875_tag3_bead3.jpg,心,0.1731
data\bead_crops\from_video_dedup\C0023_frame001950_tag2_bead1.jpg,®,0.2186
data\bead_crops\from_video_dedup\C0023_frame001900_tag1_bead2.jpg,0,0.2013
data\bead_crops\from_video_dedup\C0023_frame002050_tag2_bead0.jpg,0,0.4318
data\bead_crops\from_video_dedup\C0023_frame002050_tag2_bead1.jpg,C,0.1721
data\bead_crops\from_video_dedup\C0023_frame001900_tag2_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame001925_tag2_bead2.jpg,O,0.1332
data\bead_crops\from_video_dedup\C0023_frame002050_tag3_bead4.jpg,O,0.067
data\bead_crops\from_video_dedup\C0023_frame001925_tag0_bead3.jpg,心,0.1161
data\bead_crops\from_video_dedup\C0023_frame001925_tag0_bead4.jpg,O,0.4114
data\bead_crops\from_video_dedup\C0023_frame002250_tag0_bead1.jpg,0,0.0884
data\bead_crops\from_video_dedup\C0023_frame001925_tag2_bead0.jpg,0,0.3125
data\bead_crops\from_video_dedup\C0023_frame002600_tag3_bead2.jpg,0,0.3398
data\bead_crops\from_video_dedup\C0023_frame001950_tag4_bead1.jpg,®,0.2672
data\bead_crops\from_video_dedup\C0023_frame001975_tag2_bead3.jpg,0,0.1164
data\bead_crops\from_video_dedup\C0023_frame001950_tag2_bead0.jpg,0,0.1481
data\bead_crops\from_video_dedup\C0023_frame002250_tag0_bead4.jpg,@,0.1017
data\bead_crops\from_video_dedup\C0023_frame001950_tag4_bead2.jpg,S,0.1587
data\bead_crops\from_video_dedup\C0023_frame001975_tag3_bead1.jpg,®,0.2311
data\bead_crops\from_video_dedup\C0023_frame002025_tag4_bead3.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame002200_tag3_bead2.jpg,O,0.1851
data\bead_crops\from_video_dedup\C0023_frame002025_tag1_bead1.jpg,0,0.0729
data\bead_crops\from_video_dedup\C0023_frame002025_tag4_bead1.jpg,?,0.1874
data\bead_crops\from_video_dedup\C0023_frame002025_tag4_bead2.jpg,0,0.2065
data\bead_crops\from_video_dedup\C0023_frame002050_tag3_bead0.jpg,®,0.3062
data\bead_crops\from_video_dedup\C0023_frame002050_tag4_bead2.jpg,,0.0
data\bead_crops\from_video_dedup\C0023_frame002100_tag2_bead4.jpg,0,0.2903
